Wavelength (nm);Optical Density;% Transmission
302;5.886424;0.00012989
303;5.87246;0.000134134
304;5.89077;0.000128597
305;5.823321;0.000150203
306;5.829553;0.000148063
307;5.87323;0.000133897
308;5.873618;0.000133777
309;5.853295;0.000140186
310;5.8602;0.000137975
311;5.881179;0.000131468
312;5.899629;0.000126
313;5.834709;0.000146316
314;5.828303;0.00014849
315;5.878452;0.000132296
316;5.871772;0.000134347
317;5.829127;0.000148208
318;5.832487;0.000147066
319;5.929294;0.000117681
320;5.954667;0.000111003
321;5.984987;0.000103517
322;6.003237;9.92574E-05
323;5.998974;0.000100237
324;5.923095;0.000119373
325;5.915577;0.000121457
326;5.908087;0.00012357
327;5.912226;0.000122398
328;5.935823;0.000115925
329;5.97327;0.000106348
330;5.964743;0.000108457
331;6.044065;9.03514E-05
332;5.960816;0.000109442
333;5.902044;0.000125301
334;5.91714;0.000121021
335;5.891387;0.000128414
336;5.929142;0.000117722
337;5.941222;0.000114493
338;5.949458;0.000112342
339;5.922;0.000119674
340;5.945748;0.000113306
341;5.933761;0.000116477
342;5.933973;0.00011642
343;5.922483;0.000119541
344;5.922593;0.000119511
345;5.950477;0.000112079
346;5.934795;0.0001162
347;5.915485;0.000121483
348;5.893639;0.00012775
349;5.963869;0.000108675
350;5.943511;0.000113891
351;5.905142;0.000124411
352;5.90552;0.000124303
353;5.928356;0.000117935
354;5.916899;0.000121088
355;5.964951;0.000108405
356;5.944397;0.000113659
357;5.924747;0.000118919
358;5.982738;0.000104055
359;5.949096;0.000112436
360;5.921333;0.000119858
361;5.902962;0.000125037
362;5.878575;0.000132259
363;5.861854;0.00013745
364;5.910698;0.000122829
365;5.903713;0.000124821
366;5.900133;0.000125854
367;5.812352;0.000154045
368;5.815377;0.000152976
369;5.833719;0.00014665
370;5.836953;0.000145562
371;5.843387;0.000143421
372;5.837418;0.000145406
373;5.810133;0.000154834
374;5.787622;0.000163071
375;5.779415;0.000166182
376;5.740318;0.000181837
377;5.740122;0.000181919
378;5.905935;0.000124184
379;5.968833;0.00010744
380;5.960853;0.000109433
381;5.914171;0.000121851
382;5.899644;0.000125996
383;5.921783;0.000119734
384;5.922184;0.000119623
385;5.914752;0.000121688
386;5.937692;0.000115427
387;6.038726;9.1469E-05
388;5.930247;0.000117423
389;5.911668;0.000122555
390;5.979569;0.000104817
391;5.938628;0.000115179
392;5.905131;0.000124414
393;5.939133;0.000115045
394;5.916532;0.00012119
395;5.898439;0.000126346
396;5.895044;0.000127337
397;5.920758;0.000120017
398;5.928446;0.000117911
399;5.917497;0.000120921
400;5.910318;0.000122937
401;5.896183;0.000127004
402;5.936922;0.000115632
403;5.961076;0.000109376
404;5.911011;0.000122741
405;5.911232;0.000122678
406;5.945871;0.000113274
407;5.934246;0.000116347
408;5.978801;0.000105002
409;5.89751;0.000126616
410;5.958342;0.000110067
411;5.987995;0.000102803
412;5.962893;0.00010892
413;5.931556;0.00011707
414;5.909481;0.000123174
415;5.920716;0.000120028
416;5.928453;0.000117909
417;5.928448;0.00011791
418;5.976399;0.000105585
419;5.994104;0.000101367
420;5.976993;0.00010544
421;5.933049;0.000116668
422;5.876223;0.000132977
423;5.944985;0.000113505
424;5.949207;0.000112407
425;5.922496;0.000119537
426;5.937776;0.000115405
427;5.949726;0.000112273
428;5.970098;0.000107128
429;5.923172;0.000119352
430;5.898228;0.000126407
431;5.996331;0.000100848
432;5.898829;0.000126232
433;5.975149;0.000105889
434;5.90975;0.000123098
435;5.935727;0.000115951
436;5.975667;0.000105763
437;5.92103;0.000119942
438;5.932549;0.000116802
439;5.928787;0.000117818
440;5.944221;0.000113705
441;5.944575;0.000113612
442;5.914704;0.000121702
443;5.981148;0.000104436
444;5.867225;0.000135761
445;5.877116;0.000132704
446;5.926415;0.000118464
447;5.990424;0.000102229
448;5.973867;0.000106202
449;5.999595;0.000100093
450;5.962008;0.000109142
451;5.982698;0.000104064
452;5.927655;0.000118126
453;5.991451;0.000101988
454;6.018355;9.58617E-05
455;5.991935;0.000101874
456;5.955056;0.000110903
457;5.917402;0.000120948
458;5.876291;0.000132956
459;5.87304;0.000133955
460;5.921644;0.000119772
461;5.967895;0.000107673
462;5.951958;0.000111697
463;5.940555;0.000114669
464;5.980832;0.000104512
465;5.941133;0.000114516
466;6.002304;9.94709E-05
467;5.976952;0.00010545
468;5.930239;0.000117425
469;5.961047;0.000109384
470;5.985738;0.000103338
471;5.990111;0.000102303
472;5.89869;0.000126273
473;5.973833;0.00010621
474;5.938183;0.000115297
475;5.927246;0.000118237
476;5.961737;0.00010921
477;5.927491;0.00011817
478;5.888932;0.000129142
479;5.962223;0.000109088
480;5.875738;0.000133126
481;5.94288;0.000114056
482;5.9201925;0.000120173
483;5.889493;0.000128975
484;5.92462;0.000118954
485;5.975071;0.000105908
486;5.924882;0.000118883
487;5.939921;0.000114836
488;5.910951;0.000122758
489;5.886957;0.000129731
490;5.940351;0.000114723
491;5.918329;0.00012069
492;5.904284;0.000124657
493;5.877426;0.000132609
494;5.871257;0.000134506
495;5.864919;0.000136484
496;5.849439;0.000141436
497;5.948712;0.000112535
498;5.964474;0.000108524
499;5.972718;0.000106483
500;5.894878;0.000127386
501;5.930105;0.000117461
502;5.901817;0.000125367
503;5.945527;0.000113363
504;5.865858;0.000136189
505;5.844434;0.000143076
506;5.875378;0.000133236
507;5.841326;0.000144103
508;5.795736;0.000160053
509;5.812409;0.000154025
510;5.832643;0.000147013
511;5.888835;0.000129171
512;5.866146;0.000136099
513;5.801482;0.000157949
514;5.740514;0.000181755
515;5.796341;0.00015983
516;5.801703;0.000157869
517;5.77561;0.000167645
518;5.775355;0.000167743
519;5.698107;0.000200398
520;5.243196;0.000571221
521;4.49587;0.003192493
522;3.86662;0.013595025
523;3.08802;0.081654477
524;2.095576;0.802461121
525;1.312774;4.866603902
526;0.645708;22.60955424
527;0.255698;55.50115231
528;0.072337;84.65702451
529;0.016928;96.17717136
530;0.00936;97.86783926
531;0.008924;97.96614077
532;0.011395;97.41032672
533;0.015122;96.57795386
534;0.027685;93.82422807
535;0.079579;83.25704641
536;0.235044;58.20442457
537;0.842874;14.35905966
538;1.669751;2.139188228
539;2.361927;0.434583267
540;3.276499;0.052905522
541;3.874681;0.013345013
542;4.569235;0.00269628
543;5.33685;0.000460416
544;5.674947;0.000211375
545;5.726736;0.000187613
546;5.777654;0.000166858
547;5.812341;0.000154049
548;5.809521;0.000155053
549;5.81553;0.000152922
550;5.862867;0.00013713
551;5.869001;0.000135207
552;5.829854;0.000147961
553;5.869277;0.000135121
554;5.875862;0.000133088
555;5.853838;0.000140011
556;5.833117;0.000146853
557;5.85707;0.000138973
558;5.824468;0.000149807
559;5.836327;0.000145772
560;5.821791;0.000150733
561;5.830402;0.000147774
562;5.866768;0.000135904
563;5.917127;0.000121024
564;5.906849;0.000123923
565;5.889836;0.000128874
566;5.91373;0.000121975
567;5.954073;0.000111154
568;5.957946;0.000110168
569;5.954063;0.000111157
570;5.977868;0.000105228
571;5.969987;0.000107155
572;5.924639;0.000118949
573;5.973973;0.000106176
574;5.950536;0.000112063
575;5.931831;0.000116995
576;5.943014;0.000114021
577;5.966283;0.000108073
578;5.928697;0.000117843
579;5.936099;0.000115851
580;5.932435;0.000116833
581;5.947326;0.000112895
582;5.970681;0.000106984
583;5.999653;0.00010008
584;5.966748;0.000107957
585;5.983;0.000103992
586;5.971021;0.0001069
587;5.947789;0.000112775
588;5.955376;0.000110821
589;5.979336;0.000104873
590;5.951865;0.000111721
591;5.955453;0.000110802
592;5.951885;0.000111716
593;5.952018;0.000111682
594;5.948305;0.000112641
595;5.992047;0.000101848
596;5.959734;0.000109715
597;5.94075;0.000114617
598;5.956062;0.000110647
599;5.952428;0.000111576
600;5.956281;0.000110591
601;5.94866;0.000112549
602;5.930422;0.000117376
603;5.968223;0.000107591
604;5.964175;0.000108599
605;5.94501;0.000113498
606;5.948924;0.00011248
607;5.934183;0.000116364
608;5.937756;0.00011541
609;5.905693;0.000124253
610;5.926816;0.000118354
611;5.956778;0.000110464
612;5.956693;0.000110486
613;5.956719;0.000110479
614;5.980477;0.000104598
615;6.001363;9.96866E-05
616;5.945489;0.000113373
617;5.913091;0.000122154
618;5.906215;0.000124104
619;5.886223;0.00012995
620;5.88965;0.000128929
621;5.886288;0.000129931
622;5.909786;0.000123088
623;5.920408;0.000120114
624;5.923922;0.000119146
625;5.920307;0.000120141
626;5.880011;0.000131822
627;5.88652;0.000129861
628;5.893216;0.000127875
629;5.873875;0.000133698
630;5.873811;0.000133718
631;5.85519;0.000139576
632;5.846259;0.000142476
633;5.864647;0.000136569
634;5.880338;0.000131723
635;5.90011;0.000125861
636;5.935388;0.000116041
637;5.935423;0.000116032
638;5.953981;0.000111178
639;5.954046;0.000111161
640;5.935566;0.000115994
641;5.921164;0.000119905
642;5.890562;0.000128658
643;5.874459;0.000133518
644;5.893993;0.000127646
645;5.914395;0.000121788
646;5.917922;0.000120803
647;5.928657;0.000117854
648;5.935918;0.0001159
649;5.958452;0.000110039
650;5.966131;0.000108111
651;5.93241;0.00011684
652;5.914819;0.000121669
653;5.925313;0.000118765
654;5.925368;0.00011875
655;5.93625;0.000115811
656;5.932725;0.000116755
657;5.901338;0.000125505
658;5.929081;0.000117739
659;5.932745;0.000116749
660;5.925692;0.000118661
661;5.955201;0.000110866
662;5.936569;0.000115726
663;5.940361;0.00011472
664;5.974917;0.000105946
665;5.940489;0.000114686
666;5.929697;0.000117572
667;5.944358;0.000113669
668;5.891979;0.000128239
669;5.902014;0.00012531
670;5.940727;0.000114623
671;5.922767;0.000119463
672;5.955997;0.000110663
673;5.944837;0.000113544
674;5.916062;0.000121322
675;5.956167;0.00011062
676;5.923163;0.000119354
677;5.923072;0.000119379
678;5.92317;0.000119352
679;5.93767;0.000115433
680;5.956454;0.000110547
681;5.972008;0.000106658
682;5.934289;0.000116335
683;5.945439;0.000113386
684;5.972229;0.000106603
685;5.972133;0.000106627
686;5.941828;0.000114333
687;5.964599;0.000108493
688;5.938329;0.000115258
689;5.906684;0.00012397
690;5.980602;0.000104568
691;5.965064;0.000108377
692;5.917403;0.000120948
693;5.920955;0.000119962
694;5.977011;0.000105436
695;5.921131;0.000119914
696;5.907196;0.000123824
697;5.924542;0.000118976
698;5.904103;0.000124709
699;5.932012;0.000116947
700;5.932033;0.000116941
701;5.942871;0.000114059
702;5.958087;0.000110132
703;5.918238;0.000120715
704;5.914687;0.000121706
705;5.932324;0.000116863
706;5.921988;0.000119677
707;5.925708;0.000118657
708;5.908476;0.000123459
709;5.932887;0.000116711
710;5.89841;0.000126354
711;5.891858;0.000128275
712;5.915538;0.000121468
713;5.912157;0.000122417
714;5.902107;0.000125283
715;5.905456;0.000124321
716;5.922786;0.000119458
717;5.944304;0.000113683
718;5.970995;0.000106907
719;5.944682;0.000113584
720;5.971079;0.000106886
721;5.979174;0.000104912
722;5.902914;0.000125051
723;5.880214;0.000131761
724;5.923689;0.00011921
725;5.906568;0.000124003
726;5.916754;0.000121128
727;5.923821;0.000119173
728;5.95278;0.000111486
729;5.900176;0.000125842
730;5.880822;0.000131576
731;5.942109;0.000114259
732;5.914198;0.000121843
733;5.894141;0.000127602
734;5.89425;0.00012757
735;5.89759;0.000126593
736;5.91442;0.000121781
737;5.924657;0.000118944
738;5.891142;0.000128487
739;5.885031;0.000130307
740;5.904898;0.000124481
741;5.922072;0.000119654
742;5.925286;0.000118772
743;5.943316;0.000113942
744;5.939998;0.000114816
745;5.905043;0.000124439
746;5.962518;0.000109014
747;5.929601;0.000117598
748;5.882811;0.000130975
749;5.88605;0.000130002
750;5.873713;0.000133748
751;5.886518;0.000129862
752;5.896071;0.000127037
753;5.906135;0.000124127
754;5.944704;0.000113578
755;5.906748;0.000123952
756;5.893514;0.000127787
757;5.897005;0.000126764
758;5.91359;0.000122014
759;5.938209;0.00011529
760;5.938278;0.000115272
761;5.917134;0.000121022
762;5.931438;0.000117101
763;5.945651;0.000113331
764;5.907582;0.000123714
765;5.988252;0.000102742
766;5.949847;0.000112241
767;5.894579;0.000127474
768;5.831227;0.000147494
769;5.845962;0.000142573
770;5.901715;0.000125396
771;5.876359;0.000132936
772;5.984879;0.000103543
773;5.882548;0.000131055
774;5.870259;0.000134816
775;5.932949;0.000116695
776;5.895822;0.000127109
777;5.922561;0.00011952
778;5.861587;0.000137535
779;5.92284;0.000119443
780;5.944236;0.000113701
781;5.923136;0.000119361
782;5.871268;0.000134503
783;5.86855;0.000135347
784;5.948413;0.000112613
785;5.850833;0.000140983
786;5.850713;0.000141022
787;5.848047;0.00014189
788;5.91386;0.000121938
789;5.903949;0.000124753
790;5.872276;0.000134191
791;5.953317;0.000111348
792;5.894575;0.000127475
793;5.931351;0.000117125
794;5.914357;0.000121799
795;5.829414;0.000148111
796;5.875606;0.000133166
797;5.921451;0.000119825
798;5.875743;0.000133124
799;5.888826;0.000129174
800;5.931857;0.000116988
801;5.935499;0.000116011
802;5.891972;0.000128241
803;5.855178;0.00013958
804;5.949907;0.000112226
805;5.915159;0.000121574
806;5.859096;0.000138326
807;5.932545;0.000116803
808;5.892367;0.000128125
809;5.90172;0.000125395
810;5.954566;0.000111028
811;5.977187;0.000105393
812;5.973358;0.000106327
813;5.861342;0.000137613
814;5.973414;0.000106313
815;5.836195;0.000145816
816;5.874123;0.000133622
817;5.88672;0.000129802
818;5.838872;0.00014492
819;5.84987;0.000141296
820;5.870652;0.000134694
821;5.895764;0.000127126
822;5.895865;0.000127097
823;5.89551;0.000127201
824;5.832511;0.000147058
825;5.849806;0.000141317
826;5.835689;0.000145986
827;5.852385;0.00014048
828;5.863199;0.000137025
829;5.92118;0.0001199
830;5.991044;0.000102084
831;5.79397;0.000160705
832;5.903411;0.000124908
833;5.948003;0.000112719
834;5.825471;0.000149461
835;5.922903;0.000119425
836;5.892723;0.00012802
837;5.876885;0.000132775
838;5.83528;0.000146123
839;5.804475;0.000156865
840;5.856675;0.000139099
841;5.860153;0.00013799
842;5.793545;0.000160863
843;5.795202;0.00016025
844;5.747868;0.000178703
845;5.736628;0.000183388
846;5.826307;0.000149174
847;5.714846;0.000192821
848;5.791395;0.000161661
849;5.915385;0.000121511
850;5.636609;0.000230882
851;5.874817;0.000133408
852;5.663437;0.000217052
853;5.583296;0.000261038
854;5.859087;0.000138329
855;5.7216304;0.000189832
856;5.7594258;0.00017401
857;5.7376992;0.000182937
858;5.8281042;0.000148558
859;5.6653372;0.000216104
860;5.5920194;0.000255847
861;5.4593102;0.000347288
862;5.499795167;0.000316377
863;5.4496634;0.000355088
864;5.622298;0.000238617
865;5.729679;0.000186346
866;5.936663;0.000115701
867;5.715941333;0.000192335
868;5.723428;0.000189048
869;5.40919575;0.000389766
870;5.4486078;0.000355953
871;5.3538852;0.000442705
872;5.5458742;0.000284529
873;5.49587075;0.000319249
874;5.84546175;0.000142738
875;5.852811;0.000140342
876;6.03409975;9.24486E-05
877;5.81345375;0.000153655
878;5.9030602;0.000125009
879;5.6703808;0.000213609
880;5.7432502;0.000180613
881;5.6162356;0.000241972
882;5.6729464;0.000212351
883;5.4746456;0.000335239
884;5.6071758;0.000247072
885;5.445268;0.000358701
886;5.6717422;0.00021294
887;5.610407;0.000245241
888;5.7151988;0.000192664
889;5.5559374;0.000278011
890;5.6414984;0.000228298
891;5.4214488;0.000378923
892;5.63868;0.000229784
893;5.5439128;0.000285816
894;5.6436506;0.000227169
895;5.5567226;0.000277509
896;5.7241074;0.000188752
897;5.61002175;0.000245459
898;5.8494915;0.000141419
899;5.692059;0.000203208
900;5.8066695;0.000156074
901;5.51616275;0.000304675
902;5.466565;0.000341535
903;5.2530466;0.00055841
904;5.4385162;0.000364321
905;5.3581518;0.000438377
906;5.516739;0.000304271
907;5.4750958;0.000334892
908;5.5231388;0.00029982
909;5.3535868;0.00044301
910;5.5019822;0.000314788
911;5.3526454;0.000443971
912;5.5406538;0.000287969
913;5.4841122;0.000328011
914;5.563268;0.000273358
915;5.4010592;0.000397137
916;5.4534714;0.000351989
917;5.2890344;0.000514003
918;5.369785;0.000426791
919;5.311478;0.000488115
920;5.4772422;0.000333241
921;5.403007;0.00039536
922;5.567444;0.000270742
923;5.453793;0.000351728
924;5.6024962;0.000249749
925;5.4194802;0.000380645
926;5.5192576;0.000302512
927;5.3387366;0.00045842
928;5.5380572;0.000289696
929;5.3824824;0.000414493
930;5.5571844;0.000277214
931;5.6088818;0.000246104
932;5.7611558;0.000173318
933;5.6070032;0.000247171
934;5.6514978;0.000223101
935;5.5203744;0.000301735
936;5.4612086;0.000345773
937;5.3618195;0.000434691
938;5.52784475;0.000296589
939;5.494501;0.000320257
940;5.50120625;0.000315351
941;5.4675855;0.000340733
942;5.4955266;0.000319502
943;5.3772646;0.000419503
944;5.4321556;0.000369696
945;5.3700752;0.000426506
946;5.4652332;0.000342584
947;5.3966196;0.000401218
948;5.430741;0.000370902
949;5.3909506;0.00040649
950;5.676283;0.000210725
951;5.5772712;0.000264685
952;5.6595644;0.000218996
953;5.70629675;0.000196654
954;5.7125825;0.000193828
955;5.42461625;0.00037617
956;5.49589025;0.000319234
957;5.3758295;0.000420892
958;5.4149364;0.000384648
959;5.3844204;0.000412648
960;5.477785;0.000332824
961;5.3798044;0.000417057
962;5.4172244;0.000382627
963;5.357472;0.000439064
964;5.406564;0.000392135
965;5.2923032;0.000510149
966;5.475938;0.000334243
967;5.4629176;0.000344415
968;5.4889896;0.000324347
969;5.428706;0.000372644
970;5.4809654;0.000330396
971;5.3103234;0.000489414
972;5.2998928;0.000501311
973;5.268448;0.000538954
974;5.3270458;0.000470928
975;5.2878778;0.000515374
976;5.3689258;0.000427636
977;5.3549442;0.000441627
978;5.362364;0.000434146
979;5.3057304;0.000494618
980;5.2957314;0.000506138
981;5.2153796;0.000609004
982;5.3525264;0.000444093
983;5.3966298;0.000401209
984;5.6417;0.000228192
985;5.6680784;0.000214744
986;5.7073416;0.000196182
987;5.5470888;0.000283734
988;5.6493824;0.000224191
989;5.5328766;0.000293173
990;5.52486;0.000298635
991;5.56186725;0.000274241
992;5.56221125;0.000274024
993;5.343986;0.000452912
994;5.2757195;0.000530006
995;5.32863325;0.000469209
996;5.3170868;0.000481851
997;5.3503708;0.000446302
998;5.382864;0.000414129
999;5.2972046;0.000504424
1000;5.2814502;0.000523058
1001;5.3360174;0.000461299
1002;5.353138;0.000443468
1003;5.376391;0.000420348
1004;5.430324;0.000371258
1005;5.39308;0.000404501
1006;5.4218526;0.000378571
1007;5.430682;0.000370952
1008;5.39723;0.000400654
1009;5.3524172;0.000444204
1010;5.3589094;0.000437613
1011;5.333227;0.000464273
1012;5.3476018;0.000449157
1013;5.3047146;0.000495776
1014;5.3183178;0.000480488
1015;5.3485676;0.000448159
1016;5.2648342;0.000543458
1017;5.2734128;0.000532828
1018;5.490854;0.000322958
1019;5.5012458;0.000315322
1020;5.4665712;0.00034153
1021;5.5074078;0.00031088
1022;5.5461906;0.000284321
1023;5.4608968;0.000346022
1024;5.4682438;0.000340217
1025;5.4968258;0.000318547
1026;5.4752058;0.000334807
1027;5.3829144;0.000414081
1028;5.2928416;0.000509517
1029;5.2989758;0.000502371
1030;5.2854108;0.00051831
1031;5.2660772;0.000541905
1032;5.2568244;0.000553574
1033;5.4049554;0.00039359
1034;5.4641606;0.000343431
1035;5.5939104;0.000254736
1036;5.6899072;0.000204217
1037;5.7216284;0.000189833
1038;5.5707506;0.000268689
1039;5.5041208;0.000313241
1040;5.3497108;0.000446981
1041;5.2983376;0.000503109
1042;5.3147796;0.000484418
1043;5.3447696;0.000452096
1044;5.3686952;0.000427863
1045;5.4301756;0.000371385
1046;5.3905072;0.000406905
1047;5.3868006;0.000410392
1048;5.391048;0.000406398
1049;5.4030334;0.000395336
1050;5.392994;0.000404581
1051;5.4261802;0.000374817
1052;5.3548826;0.00044169
1053;5.320886;0.000477655
1054;5.272092;0.000534451
1055;5.2822232;0.000522128
1056;5.2557164;0.000554988
1057;5.2952812;0.000506663
1058;5.2783188;0.000526843
1059;5.2563472;0.000554182
1060;5.207795;0.000619734
1061;5.248729;0.000563989
1062;5.2363492;0.000580298
1063;5.3880928;0.000409173
1064;5.4082138;0.000390649
1065;5.4353526;0.000366984
1066;5.4279836;0.000373264
1067;5.5057234;0.000312088
1068;5.383639;0.000413391
1069;5.3907812;0.000406648
1070;5.3075892;0.000492505
1071;5.3343856;0.000463036
1072;5.2630872;0.000545648
1073;5.2505774;0.000561594
1074;5.2475052;0.000565581
1075;5.4838008;0.000328246
1076;5.432623;0.000369298
1077;5.501636;0.000315039
1078;5.4850676;0.00032729
1079;5.4961412;0.00031905
1080;5.3231494;0.000475172
1081;5.474344;0.000335472
1082;5.392828;0.000404736
1083;5.4589686;0.000347561
1084;5.416234;0.000383501
1085;5.4345196;0.000367689
1086;5.284836;0.000518996
1087;5.4548818;0.000350847
1088;5.420583;0.000379679
1089;5.5928134;0.00025538
1090;5.5495634;0.000282122
1091;5.5452762;0.000284921
1092;5.3639132;0.0004326
1093;5.3567144;0.000439831
1094;5.1787848;0.000662545
1095;5.2194134;0.000603374
1096;5.2317614;0.00058646
1097;5.298415;0.00050302
1098;5.2824658;0.000521836
1099;5.3332284;0.000464271
1100;5.2568738;0.000553511
1101;5.4593446;0.000347261
1102;5.482583;0.000329168
1103;5.5302942;0.000294921
1104;5.508404;0.000310167
1105;5.7077032;0.000196018
1106;5.5572088;0.000277199
1107;5.611865;0.000244419
1108;5.5352054;0.000291605
1109;5.6842626;0.000206889
1110;5.527673;0.000296706
1111;5.5346962;0.000291947
1112;5.4032612;0.000395129
1113;5.6381418;0.000230069
1114;5.4969618;0.000318448
1115;5.615;0.000242661
1116;5.5467688;0.000283943
1117;5.7150186;0.000192744
1118;5.5107264;0.000308513
1119;5.6519064;0.000222892
1120;5.557188;0.000277212
1121;5.6010132;0.000250603
1122;5.4080028;0.000390838
1123;5.593025;0.000255255
1124;5.4170716;0.000382762
1125;5.5447702;0.000285253
1126;5.444737;0.000359139
1127;5.6377474;0.000230278
1128;5.4441832;0.000359598
1129;5.660333;0.000218608
1130;5.5231876;0.000299787
1131;5.678228;0.000209784
1132;5.5839302;0.000260657
1133;5.75116;0.000177354
1134;5.5504276;0.000281561
1135;5.5949208;0.000254144
1136;5.4523144;0.000352928
1137;5.5616258;0.000274394
1138;5.408395;0.000390486
1139;5.535576;0.000291356
1140;5.478834;0.000332021
1141;5.5897696;0.000257176
1142;5.3874276;0.0004098
1143;5.5187886;0.000302839
1144;5.393644;0.000403976
1145;5.6804376;0.000208719
1146;5.5956018;0.000253745
1147;5.6570232;0.000220281
1148;5.4841958;0.000327947
1149;5.5927646;0.000255409
1150;5.2854678;0.000518242
1151;5.4539964;0.000351563
1152;5.422933;0.00037763
1153;5.5424164;0.000286803
1154;5.4235092;0.00037713
1155;5.5989778;0.000251781
1156;5.4317848;0.000370011
1157;5.5887552;0.000257777
1158;5.47992;0.000331192
1159;5.6074294;0.000246928
1160;5.4867504;0.000326024
1161;5.6067304;0.000247326
1162;5.4361384;0.000366321
1163;5.61811;0.00024093
1164;5.447787;0.000356626
1165;5.5938758;0.000254756
1166;5.544938;0.000285143
1167;5.684891;0.00020659
1168;5.4946334;0.00032016
1169;5.7667436;0.000171103
1170;5.5615912;0.000274416
1171;5.657742;0.000219917
1172;5.5113332;0.000308082
1173;5.7016356;0.000198776
1174;5.4198562;0.000380315
1175;5.5533888;0.000279648
1176;5.347196;0.000449577
1177;5.5242438;0.000299059
1178;5.3353064;0.000462055
1179;5.5566272;0.00027757
1180;5.4081262;0.000390727
1181;5.5686012;0.000270022
1182;5.3814166;0.000415512
1183;5.489594;0.000323896
1184;5.2717166;0.000534913
1185;5.4664276;0.000341643
1186;5.334818;0.000462575
1187;5.3836592;0.000413372
1188;5.4664518;0.000341624
1189;5.6843292;0.000206857
1190;5.5131974;0.000306763
1191;5.6905248;0.000203927
1192;5.6248524;0.000237218
1193;5.6248524;0.000237218
1194;5.4159462;0.000383755
1195;5.587078;0.000258775
1196;5.3684346;0.00042812
1197;5.6766356;0.000210554
1198;5.5013922;0.000315216
1199;5.517164;0.000303974
1200;5.498126;0.000317595
